Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,1158743,275,MTFLOPT,MUTHOOTFIN25DEC3800CE,24-DEC-2025,OPTSTK,CE,3800,0.05,
BFO,1157241,275,MTFLOPT,MUTHOOTFIN25DEC3750CE,24-DEC-2025,OPTSTK,CE,3750,0.05,
BFO,1133459,275,MTFLOPT,MUTHOOTFIN25DEC3700CE,24-DEC-2025,OPTSTK,CE,3700,0.05,
BFO,1133484,275,MTFLOPT,MUTHOOTFIN25DEC3650CE,24-DEC-2025,OPTSTK,CE,3650,0.05,
BFO,1129821,275,MTFLOPT,MUTHOOTFIN25DEC3600CE,24-DEC-2025,OPTSTK,CE,3600,0.05,
BFO,1129567,275,MTFLOPT,MUTHOOTFIN25DEC3550CE,24-DEC-2025,OPTSTK,CE,3550,0.05,
BFO,1128275,275,MTFLOPT,MUTHOOTFIN25DEC3500CE,24-DEC-2025,OPTSTK,CE,3500,0.05,
BFO,1120820,275,MTFLOPT,MUTHOOTFIN25DEC3450CE,24-DEC-2025,OPTSTK,CE,3450,0.05,
BFO,1115264,275,MTFLOPT,MUTHOOTFIN25DEC3400CE,24-DEC-2025,OPTSTK,CE,3400,0.05,
BFO,1107062,275,MTFLOPT,MUTHOOTFIN25DEC3350CE,24-DEC-2025,OPTSTK,CE,3350,0.05,
BFO,1111679,275,MTFLOPT,MUTHOOTFIN25DEC3300CE,24-DEC-2025,OPTSTK,CE,3300,0.05,
BFO,1112536,275,MTFLOPT,MUTHOOTFIN25DEC3250CE,24-DEC-2025,OPTSTK,CE,3250,0.05,
BFO,1114658,275,MTFLOPT,MUTHOOTFIN25DEC3200CE,24-DEC-2025,OPTSTK,CE,3200,0.05,
BFO,1115399,275,MTFLOPT,MUTHOOTFIN25DEC3150CE,24-DEC-2025,OPTSTK,CE,3150,0.05,
BFO,1102363,275,MTFLOPT,MUTHOOTFIN25DEC3100CE,24-DEC-2025,OPTSTK,CE,3100,0.05,
BFO,1111784,275,MTFLOPT,MUTHOOTFIN25DEC3050CE,24-DEC-2025,OPTSTK,CE,3050,0.05,
BFO,1113987,275,MTFLOPT,MUTHOOTFIN25DEC3000CE,24-DEC-2025,OPTSTK,CE,3000,0.05,
BFO,1116411,275,MTFLOPT,MUTHOOTFIN25DEC2950CE,24-DEC-2025,OPTSTK,CE,2950,0.05,
BFO,1103783,275,MTFLOPT,MUTHOOTFIN25DEC2900CE,24-DEC-2025,OPTSTK,CE,2900,0.05,
BFO,1105034,275,MTFLOPT,MUTHOOTFIN25DEC2850CE,24-DEC-2025,OPTSTK,CE,2850,0.05,
BFO,1107243,275,MTFLOPT,MUTHOOTFIN25DEC2800CE,24-DEC-2025,OPTSTK,CE,2800,0.05,
BFO,1115816,275,MTFLOPT,MUTHOOTFIN25DEC2750CE,24-DEC-2025,OPTSTK,CE,2750,0.05,
BFO,1102893,275,MTFLOPT,MUTHOOTFIN25DEC2700CE,24-DEC-2025,OPTSTK,CE,2700,0.05,
BFO,1117334,275,MTFLOPT,MUTHOOTFIN25DEC2650CE,24-DEC-2025,OPTSTK,CE,2650,0.05,
BFO,1153389,6150,MSSLOPT,MOTHERSON26JAN99PE,29-JAN-2026,OPTSTK,PE,99,0.05,
BFO,1153129,6150,MSSLOPT,MOTHERSON26JAN98PE,29-JAN-2026,OPTSTK,PE,98,0.05,
BFO,1155497,6150,MSSLOPT,MOTHERSON26JAN97PE,29-JAN-2026,OPTSTK,PE,97,0.05,
BFO,1156878,6150,MSSLOPT,MOTHERSON26JAN96PE,29-JAN-2026,OPTSTK,PE,96,0.05,
BFO,1170785,6150,MSSLOPT,MOTHERSON26JAN126PE,29-JAN-2026,OPTSTK,PE,126,0.05,
BFO,1170696,6150,MSSLOPT,MOTHERSON26JAN125PE,29-JAN-2026,OPTSTK,PE,125,0.05,
BFO,1170254,6150,MSSLOPT,MOTHERSON26JAN124PE,29-JAN-2026,OPTSTK,PE,124,0.05,
BFO,1164241,6150,MSSLOPT,MOTHERSON26JAN123PE,29-JAN-2026,OPTSTK,PE,123,0.05,
BFO,1167197,6150,MSSLOPT,MOTHERSON26JAN122PE,29-JAN-2026,OPTSTK,PE,122,0.05,
BFO,1162600,6150,MSSLOPT,MOTHERSON26JAN121PE,29-JAN-2026,OPTSTK,PE,121,0.05,
BFO,1165640,6150,MSSLOPT,MOTHERSON26JAN120PE,29-JAN-2026,OPTSTK,PE,120,0.05,
BFO,1159649,6150,MSSLOPT,MOTHERSON26JAN119PE,29-JAN-2026,OPTSTK,PE,119,0.05,
BFO,1159761,6150,MSSLOPT,MOTHERSON26JAN118PE,29-JAN-2026,OPTSTK,PE,118,0.05,
BFO,1159048,6150,MSSLOPT,MOTHERSON26JAN117PE,29-JAN-2026,OPTSTK,PE,117,0.05,
BFO,1158128,6150,MSSLOPT,MOTHERSON26JAN116PE,29-JAN-2026,OPTSTK,PE,116,0.05,
BFO,1158441,6150,MSSLOPT,MOTHERSON26JAN115PE,29-JAN-2026,OPTSTK,PE,115,0.05,
BFO,1139640,6150,MSSLOPT,MOTHERSON26JAN114PE,29-JAN-2026,OPTSTK,PE,114,0.05,
BFO,1146065,6150,MSSLOPT,MOTHERSON26JAN113PE,29-JAN-2026,OPTSTK,PE,113,0.05,
BFO,1151595,6150,MSSLOPT,MOTHERSON26JAN112PE,29-JAN-2026,OPTSTK,PE,112,0.05,
BFO,1143108,6150,MSSLOPT,MOTHERSON26JAN111PE,29-JAN-2026,OPTSTK,PE,111,0.05,
BFO,1148376,6150,MSSLOPT,MOTHERSON26JAN110PE,29-JAN-2026,OPTSTK,PE,110,0.05,
BFO,1144018,6150,MSSLOPT,MOTHERSON26JAN109PE,29-JAN-2026,OPTSTK,PE,109,0.05,
BFO,1149564,6150,MSSLOPT,MOTHERSON26JAN108PE,29-JAN-2026,OPTSTK,PE,108,0.05,
BFO,1140856,6150,MSSLOPT,MOTHERSON26JAN107PE,29-JAN-2026,OPTSTK,PE,107,0.05,
BFO,1146730,6150,MSSLOPT,MOTHERSON26JAN106PE,29-JAN-2026,OPTSTK,PE,106,0.05,
BFO,1137420,6150,MSSLOPT,MOTHERSON26JAN105PE,29-JAN-2026,OPTSTK,PE,105,0.05,
BFO,1143714,6150,MSSLOPT,MOTHERSON26JAN104PE,29-JAN-2026,OPTSTK,PE,104,0.05,
BFO,1149203,6150,MSSLOPT,MOTHERSON26JAN103PE,29-JAN-2026,OPTSTK,PE,103,0.05,
BFO,1140055,6150,MSSLOPT,MOTHERSON26JAN102PE,29-JAN-2026,OPTSTK,PE,102,0.05,
BFO,1146361,6150,MSSLOPT,MOTHERSON26JAN101PE,29-JAN-2026,OPTSTK,PE,101,0.05,
BFO,1151832,6150,MSSLOPT,MOTHERSON26JAN100PE,29-JAN-2026,OPTSTK,PE,100,0.05,
BFO,1153901,6150,MSSLOPT,MOTHERSON26JAN99CE,29-JAN-2026,OPTSTK,CE,99,0.05,
BFO,1153635,6150,MSSLOPT,MOTHERSON26JAN98CE,29-JAN-2026,OPTSTK,CE,98,0.05,
BFO,1155241,6150,MSSLOPT,MOTHERSON26JAN97CE,29-JAN-2026,OPTSTK,CE,97,0.05,
BFO,1156837,6150,MSSLOPT,MOTHERSON26JAN96CE,29-JAN-2026,OPTSTK,CE,96,0.05,
BFO,1170474,6150,MSSLOPT,MOTHERSON26JAN126CE,29-JAN-2026,OPTSTK,CE,126,0.05,
BFO,1170776,6150,MSSLOPT,MOTHERSON26JAN125CE,29-JAN-2026,OPTSTK,CE,125,0.05,
BFO,1170324,6150,MSSLOPT,MOTHERSON26JAN124CE,29-JAN-2026,OPTSTK,CE,124,0.05,
BFO,1164044,6150,MSSLOPT,MOTHERSON26JAN123CE,29-JAN-2026,OPTSTK,CE,123,0.05,
BFO,1166995,6150,MSSLOPT,MOTHERSON26JAN122CE,29-JAN-2026,OPTSTK,CE,122,0.05,
BFO,1162401,6150,MSSLOPT,MOTHERSON26JAN121CE,29-JAN-2026,OPTSTK,CE,121,0.05,
BFO,1165438,6150,MSSLOPT,MOTHERSON26JAN120CE,29-JAN-2026,OPTSTK,CE,120,0.05,
BFO,1159639,6150,MSSLOPT,MOTHERSON26JAN119CE,29-JAN-2026,OPTSTK,CE,119,0.05,
BFO,1159756,6150,MSSLOPT,MOTHERSON26JAN118CE,29-JAN-2026,OPTSTK,CE,118,0.05,
BFO,1159029,6150,MSSLOPT,MOTHERSON26JAN117CE,29-JAN-2026,OPTSTK,CE,117,0.05,
BFO,1158108,6150,MSSLOPT,MOTHERSON26JAN116CE,29-JAN-2026,OPTSTK,CE,116,0.05,
BFO,1158418,6150,MSSLOPT,MOTHERSON26JAN115CE,29-JAN-2026,OPTSTK,CE,115,0.05,
BFO,1139189,6150,MSSLOPT,MOTHERSON26JAN114CE,29-JAN-2026,OPTSTK,CE,114,0.05,
BFO,1145666,6150,MSSLOPT,MOTHERSON26JAN113CE,29-JAN-2026,OPTSTK,CE,113,0.05,
BFO,1151292,6150,MSSLOPT,MOTHERSON26JAN112CE,29-JAN-2026,OPTSTK,CE,112,0.05,
BFO,1142850,6150,MSSLOPT,MOTHERSON26JAN111CE,29-JAN-2026,OPTSTK,CE,111,0.05,
BFO,1148008,6150,MSSLOPT,MOTHERSON26JAN110CE,29-JAN-2026,OPTSTK,CE,110,0.05,
BFO,1143743,6150,MSSLOPT,MOTHERSON26JAN109CE,29-JAN-2026,OPTSTK,CE,109,0.05,
BFO,1149217,6150,MSSLOPT,MOTHERSON26JAN108CE,29-JAN-2026,OPTSTK,CE,108,0.05,
BFO,1140103,6150,MSSLOPT,MOTHERSON26JAN107CE,29-JAN-2026,OPTSTK,CE,107,0.05,
BFO,1146378,6150,MSSLOPT,MOTHERSON26JAN106CE,29-JAN-2026,OPTSTK,CE,106,0.05,
BFO,1151838,6150,MSSLOPT,MOTHERSON26JAN105CE,29-JAN-2026,OPTSTK,CE,105,0.05,
BFO,1143382,6150,MSSLOPT,MOTHERSON26JAN104CE,29-JAN-2026,OPTSTK,CE,104,0.05,
BFO,1148779,6150,MSSLOPT,MOTHERSON26JAN103CE,29-JAN-2026,OPTSTK,CE,103,0.05,
BFO,1139603,6150,MSSLOPT,MOTHERSON26JAN102CE,29-JAN-2026,OPTSTK,CE,102,0.05,
BFO,1146040,6150,MSSLOPT,MOTHERSON26JAN101CE,29-JAN-2026,OPTSTK,CE,101,0.05,
BFO,1151564,6150,MSSLOPT,MOTHERSON26JAN100CE,29-JAN-2026,OPTSTK,CE,100,0.05,
BFO,1148145,6150,MSSLFUT,MOTHERSON26JANFUT,29-JAN-2026,FUTSTK,XX,0,0.05,
BFO,1106856,6150,MSSLFUT,MOTHERSON25DECFUT,24-DEC-2025,FUTSTK,XX,0,0.05,
BFO,1167901,6150,MSSLFUT,MOTHERSON26FEBFUT,26-FEB-2026,FUTSTK,XX,0,0.05,
BFO,1170739,6150,MSSLOPT,MOTHERSON26FEB126PE,26-FEB-2026,OPTSTK,PE,126,0.05,
BFO,1170653,6150,MSSLOPT,MOTHERSON26FEB125PE,26-FEB-2026,OPTSTK,PE,125,0.05,
BFO,1170215,6150,MSSLOPT,MOTHERSON26FEB124PE,26-FEB-2026,OPTSTK,PE,124,0.05,
BFO,1163425,6150,MSSLOPT,MOTHERSON26FEB123PE,26-FEB-2026,OPTSTK,PE,123,0.05,
BFO,1166383,6150,MSSLOPT,MOTHERSON26FEB122PE,26-FEB-2026,OPTSTK,PE,122,0.05,
BFO,1161798,6150,MSSLOPT,MOTHERSON26FEB121PE,26-FEB-2026,OPTSTK,PE,121,0.05,
BFO,1164791,6150,MSSLOPT,MOTHERSON26FEB120PE,26-FEB-2026,OPTSTK,PE,120,0.05,
BFO,1162369,6150,MSSLOPT,MOTHERSON26FEB119PE,26-FEB-2026,OPTSTK,PE,119,0.05,
BFO,1165399,6150,MSSLOPT,MOTHERSON26FEB118PE,26-FEB-2026,OPTSTK,PE,118,0.05,
BFO,1168261,6150,MSSLOPT,MOTHERSON26FEB117PE,26-FEB-2026,OPTSTK,PE,117,0.05,
BFO,1163801,6150,MSSLOPT,MOTHERSON26FEB116PE,26-FEB-2026,OPTSTK,PE,116,0.05,
BFO,1166751,6150,MSSLOPT,MOTHERSON26FEB115PE,26-FEB-2026,OPTSTK,PE,115,0.05,
BFO,1162156,6150,MSSLOPT,MOTHERSON26FEB114PE,26-FEB-2026,OPTSTK,PE,114,0.05,
BFO,1165195,6150,MSSLOPT,MOTHERSON26FEB113PE,26-FEB-2026,OPTSTK,PE,113,0.05,
BFO,1168079,6150,MSSLOPT,MOTHERSON26FEB112PE,26-FEB-2026,OPTSTK,PE,112,0.05,
BFO,1163591,6150,MSSLOPT,MOTHERSON26FEB111PE,26-FEB-2026,OPTSTK,PE,111,0.05,
BFO,1166548,6150,MSSLOPT,MOTHERSON26FEB110PE,26-FEB-2026,OPTSTK,PE,110,0.05,
BFO,1164186,6150,MSSLOPT,MOTHERSON26FEB109PE,26-FEB-2026,OPTSTK,PE,109,0.05,
BFO,1170813,6150,MSSLOPT,MOTHERSON26FEB126CE,26-FEB-2026,OPTSTK,CE,126,0.05,
BFO,1170731,6150,MSSLOPT,MOTHERSON26FEB125CE,26-FEB-2026,OPTSTK,CE,125,0.05,
BFO,1170290,6150,MSSLOPT,MOTHERSON26FEB124CE,26-FEB-2026,OPTSTK,CE,124,0.05,
BFO,1163222,6150,MSSLOPT,MOTHERSON26FEB123CE,26-FEB-2026,OPTSTK,CE,123,0.05,
BFO,1166202,6150,MSSLOPT,MOTHERSON26FEB122CE,26-FEB-2026,OPTSTK,CE,122,0.05,
BFO,1169093,6150,MSSLOPT,MOTHERSON26FEB121CE,26-FEB-2026,OPTSTK,CE,121,0.05,
BFO,1164600,6150,MSSLOPT,MOTHERSON26FEB120CE,26-FEB-2026,OPTSTK,CE,120,0.05,
BFO,1162167,6150,MSSLOPT,MOTHERSON26FEB119CE,26-FEB-2026,OPTSTK,CE,119,0.05,
BFO,1165207,6150,MSSLOPT,MOTHERSON26FEB118CE,26-FEB-2026,OPTSTK,CE,118,0.05,
BFO,1168090,6150,MSSLOPT,MOTHERSON26FEB117CE,26-FEB-2026,OPTSTK,CE,117,0.05,
BFO,1163602,6150,MSSLOPT,MOTHERSON26FEB116CE,26-FEB-2026,OPTSTK,CE,116,0.05,
BFO,1166557,6150,MSSLOPT,MOTHERSON26FEB115CE,26-FEB-2026,OPTSTK,CE,115,0.05,
BFO,1161980,6150,MSSLOPT,MOTHERSON26FEB114CE,26-FEB-2026,OPTSTK,CE,114,0.05,
BFO,1164996,6150,MSSLOPT,MOTHERSON26FEB113CE,26-FEB-2026,OPTSTK,CE,113,0.05,
BFO,1167914,6150,MSSLOPT,MOTHERSON26FEB112CE,26-FEB-2026,OPTSTK,CE,112,0.05,
BFO,1163412,6150,MSSLOPT,MOTHERSON26FEB111CE,26-FEB-2026,OPTSTK,CE,111,0.05,
BFO,1166367,6150,MSSLOPT,MOTHERSON26FEB110CE,26-FEB-2026,OPTSTK,CE,110,0.05,
BFO,1163992,6150,MSSLOPT,MOTHERSON26FEB109CE,26-FEB-2026,OPTSTK,CE,109,0.05,
BFO,1124060,6150,MSSLOPT,MOTHERSON25DEC99PE,24-DEC-2025,OPTSTK,PE,99,0.05,
BFO,1130022,6150,MSSLOPT,MOTHERSON25DEC98PE,24-DEC-2025,OPTSTK,PE,98,0.05,
BFO,1112886,6150,MSSLOPT,MOTHERSON25DEC97.5PE,24-DEC-2025,OPTSTK,PE,97.5,0.05,
BFO,1129912,6150,MSSLOPT,MOTHERSON25DEC97PE,24-DEC-2025,OPTSTK,PE,97,0.05,
BFO,1130216,6150,MSSLOPT,MOTHERSON25DEC96PE,24-DEC-2025,OPTSTK,PE,96,0.05,
BFO,1116229,6150,MSSLOPT,MOTHERSON25DEC95PE,24-DEC-2025,OPTSTK,PE,95,0.05,
BFO,1112554,6150,MSSLOPT,MOTHERSON25DEC92.5PE,24-DEC-2025,OPTSTK,PE,92.5,0.05,
BFO,1115984,6150,MSSLOPT,MOTHERSON25DEC90PE,24-DEC-2025,OPTSTK,PE,90,0.05,
BFO,1115570,6150,MSSLOPT,MOTHERSON25DEC87.5PE,24-DEC-2025,OPTSTK,PE,87.5,0.05,
BFO,1170656,6150,MSSLOPT,MOTHERSON25DEC126PE,24-DEC-2025,OPTSTK,PE,126,0.05,
BFO,1118329,6150,MSSLOPT,MOTHERSON25DEC125PE,24-DEC-2025,OPTSTK,PE,125,0.05,
BFO,1170124,6150,MSSLOPT,MOTHERSON25DEC124PE,24-DEC-2025,OPTSTK,PE,124,0.05,
BFO,1162962,6150,MSSLOPT,MOTHERSON25DEC123PE,24-DEC-2025,OPTSTK,PE,123,0.05,
BFO,1102279,6150,MSSLOPT,MOTHERSON25DEC122.5PE,24-DEC-2025,OPTSTK,PE,122.5,0.05,
BFO,1165974,6150,MSSLOPT,MOTHERSON25DEC122PE,24-DEC-2025,OPTSTK,PE,122,0.05,
BFO,1168847,6150,MSSLOPT,MOTHERSON25DEC121PE,24-DEC-2025,OPTSTK,PE,121,0.05,
BFO,1106395,6150,MSSLOPT,MOTHERSON25DEC120PE,24-DEC-2025,OPTSTK,PE,120,0.05,
BFO,1159605,6150,MSSLOPT,MOTHERSON25DEC119PE,24-DEC-2025,OPTSTK,PE,119,0.05,
BFO,1159709,6150,MSSLOPT,MOTHERSON25DEC118PE,24-DEC-2025,OPTSTK,PE,118,0.05,
BFO,1105802,6150,MSSLOPT,MOTHERSON25DEC117.5PE,24-DEC-2025,OPTSTK,PE,117.5,0.05,
BFO,1158938,6150,MSSLOPT,MOTHERSON25DEC117PE,24-DEC-2025,OPTSTK,PE,117,0.05,
BFO,1158018,6150,MSSLOPT,MOTHERSON25DEC116PE,24-DEC-2025,OPTSTK,PE,116,0.05,
BFO,1112195,6150,MSSLOPT,MOTHERSON25DEC115PE,24-DEC-2025,OPTSTK,PE,115,0.05,
BFO,1128842,6150,MSSLOPT,MOTHERSON25DEC114PE,24-DEC-2025,OPTSTK,PE,114,0.05,
BFO,1121993,6150,MSSLOPT,MOTHERSON25DEC113PE,24-DEC-2025,OPTSTK,PE,113,0.05,
BFO,1105506,6150,MSSLOPT,MOTHERSON25DEC112.5PE,24-DEC-2025,OPTSTK,PE,112.5,0.05,
BFO,1120562,6150,MSSLOPT,MOTHERSON25DEC112PE,24-DEC-2025,OPTSTK,PE,112,0.05,
BFO,1119231,6150,MSSLOPT,MOTHERSON25DEC111PE,24-DEC-2025,OPTSTK,PE,111,0.05,
BFO,1111887,6150,MSSLOPT,MOTHERSON25DEC110PE,24-DEC-2025,OPTSTK,PE,110,0.05,
BFO,1120235,6150,MSSLOPT,MOTHERSON25DEC109PE,24-DEC-2025,OPTSTK,PE,109,0.05,
BFO,1126553,6150,MSSLOPT,MOTHERSON25DEC108PE,24-DEC-2025,OPTSTK,PE,108,0.05,
BFO,1111494,6150,MSSLOPT,MOTHERSON25DEC107.5PE,24-DEC-2025,OPTSTK,PE,107.5,0.05,
BFO,1124956,6150,MSSLOPT,MOTHERSON25DEC107PE,24-DEC-2025,OPTSTK,PE,107,0.05,
BFO,1122882,6150,MSSLOPT,MOTHERSON25DEC106PE,24-DEC-2025,OPTSTK,PE,106,0.05,
BFO,1115040,6150,MSSLOPT,MOTHERSON25DEC105PE,24-DEC-2025,OPTSTK,PE,105,0.05,
BFO,1119868,6150,MSSLOPT,MOTHERSON25DEC104PE,24-DEC-2025,OPTSTK,PE,104,0.05,
BFO,1126142,6150,MSSLOPT,MOTHERSON25DEC103PE,24-DEC-2025,OPTSTK,PE,103,0.05,
BFO,1111192,6150,MSSLOPT,MOTHERSON25DEC102.5PE,24-DEC-2025,OPTSTK,PE,102.5,0.05,
BFO,1124522,6150,MSSLOPT,MOTHERSON25DEC102PE,24-DEC-2025,OPTSTK,PE,102,0.05,
BFO,1122430,6150,MSSLOPT,MOTHERSON25DEC101PE,24-DEC-2025,OPTSTK,PE,101,0.05,
BFO,1114772,6150,MSSLOPT,MOTHERSON25DEC100PE,24-DEC-2025,OPTSTK,PE,100,0.05,
BFO,1119774,6150,MSSLOPT,MOTHERSON25DEC99CE,24-DEC-2025,OPTSTK,CE,99,0.05,
BFO,1130000,6150,MSSLOPT,MOTHERSON25DEC98CE,24-DEC-2025,OPTSTK,CE,98,0.05,
BFO,1111395,6150,MSSLOPT,MOTHERSON25DEC97.5CE,24-DEC-2025,OPTSTK,CE,97.5,0.05,
BFO,1129883,6150,MSSLOPT,MOTHERSON25DEC97CE,24-DEC-2025,OPTSTK,CE,97,0.05,
BFO,1130191,6150,MSSLOPT,MOTHERSON25DEC96CE,24-DEC-2025,OPTSTK,CE,96,0.05,
BFO,1114955,6150,MSSLOPT,MOTHERSON25DEC95CE,24-DEC-2025,OPTSTK,CE,95,0.05,
BFO,1111113,6150,MSSLOPT,MOTHERSON25DEC92.5CE,24-DEC-2025,OPTSTK,CE,92.5,0.05,
BFO,1114693,6150,MSSLOPT,MOTHERSON25DEC90CE,24-DEC-2025,OPTSTK,CE,90,0.05,
BFO,1114276,6150,MSSLOPT,MOTHERSON25DEC87.5CE,24-DEC-2025,OPTSTK,CE,87.5,0.05,
BFO,1170734,6150,MSSLOPT,MOTHERSON25DEC126CE,24-DEC-2025,OPTSTK,CE,126,0.05,
BFO,1118407,6150,MSSLOPT,MOTHERSON25DEC125CE,24-DEC-2025,OPTSTK,CE,125,0.05,
BFO,1170214,6150,MSSLOPT,MOTHERSON25DEC124CE,24-DEC-2025,OPTSTK,CE,124,0.05,
BFO,1162775,6150,MSSLOPT,MOTHERSON25DEC123CE,24-DEC-2025,OPTSTK,CE,123,0.05,
BFO,1101998,6150,MSSLOPT,MOTHERSON25DEC122.5CE,24-DEC-2025,OPTSTK,CE,122.5,0.05,
BFO,1165811,6150,MSSLOPT,MOTHERSON25DEC122CE,24-DEC-2025,OPTSTK,CE,122,0.05,
BFO,1168669,6150,MSSLOPT,MOTHERSON25DEC121CE,24-DEC-2025,OPTSTK,CE,121,0.05,
BFO,1106011,6150,MSSLOPT,MOTHERSON25DEC120CE,24-DEC-2025,OPTSTK,CE,120,0.05,
BFO,1159593,6150,MSSLOPT,MOTHERSON25DEC119CE,24-DEC-2025,OPTSTK,CE,119,0.05,
BFO,1159705,6150,MSSLOPT,MOTHERSON25DEC118CE,24-DEC-2025,OPTSTK,CE,118,0.05,
BFO,1105519,6150,MSSLOPT,MOTHERSON25DEC117.5CE,24-DEC-2025,OPTSTK,CE,117.5,0.05,
BFO,1158914,6150,MSSLOPT,MOTHERSON25DEC117CE,24-DEC-2025,OPTSTK,CE,117,0.05,
BFO,1157998,6150,MSSLOPT,MOTHERSON25DEC116CE,24-DEC-2025,OPTSTK,CE,116,0.05,
BFO,1111898,6150,MSSLOPT,MOTHERSON25DEC115CE,24-DEC-2025,OPTSTK,CE,115,0.05,
BFO,1129319,6150,MSSLOPT,MOTHERSON25DEC114CE,24-DEC-2025,OPTSTK,CE,114,0.05,
BFO,1123708,6150,MSSLOPT,MOTHERSON25DEC113CE,24-DEC-2025,OPTSTK,CE,113,0.05,
BFO,1105250,6150,MSSLOPT,MOTHERSON25DEC112.5CE,24-DEC-2025,OPTSTK,CE,112.5,0.05,
BFO,1121906,6150,MSSLOPT,MOTHERSON25DEC112CE,24-DEC-2025,OPTSTK,CE,112,0.05,
BFO,1120452,6150,MSSLOPT,MOTHERSON25DEC111CE,24-DEC-2025,OPTSTK,CE,111,0.05,
BFO,1111663,6150,MSSLOPT,MOTHERSON25DEC110CE,24-DEC-2025,OPTSTK,CE,110,0.05,
BFO,1121640,6150,MSSLOPT,MOTHERSON25DEC109CE,24-DEC-2025,OPTSTK,CE,109,0.05,
BFO,1120123,6150,MSSLOPT,MOTHERSON25DEC108CE,24-DEC-2025,OPTSTK,CE,108,0.05,
BFO,1111202,6150,MSSLOPT,MOTHERSON25DEC107.5CE,24-DEC-2025,OPTSTK,CE,107.5,0.05,
BFO,1126443,6150,MSSLOPT,MOTHERSON25DEC107CE,24-DEC-2025,OPTSTK,CE,107,0.05,
BFO,1124779,6150,MSSLOPT,MOTHERSON25DEC106CE,24-DEC-2025,OPTSTK,CE,106,0.05,
BFO,1114785,6150,MSSLOPT,MOTHERSON25DEC105CE,24-DEC-2025,OPTSTK,CE,105,0.05,
BFO,1121252,6150,MSSLOPT,MOTHERSON25DEC104CE,24-DEC-2025,OPTSTK,CE,104,0.05,
BFO,1119749,6150,MSSLOPT,MOTHERSON25DEC103CE,24-DEC-2025,OPTSTK,CE,103,0.05,
BFO,1110932,6150,MSSLOPT,MOTHERSON25DEC102.5CE,24-DEC-2025,OPTSTK,CE,102.5,0.05,
BFO,1126034,6150,MSSLOPT,MOTHERSON25DEC102CE,24-DEC-2025,OPTSTK,CE,102,0.05,
BFO,1124354,6150,MSSLOPT,MOTHERSON25DEC101CE,24-DEC-2025,OPTSTK,CE,101,0.05,
BFO,1114545,6150,MSSLOPT,MOTHERSON25DEC100CE,24-DEC-2025,OPTSTK,CE,100,0.05,
BFO,1170102,475,MPSLOPT,ADANIPORTS26JAN1680PE,29-JAN-2026,OPTSTK,PE,1680,0.05,
BFO,1158821,475,MPSLOPT,ADANIPORTS26JAN1660PE,29-JAN-2026,OPTSTK,PE,1660,0.05,
BFO,1157451,475,MPSLOPT,ADANIPORTS26JAN1640PE,29-JAN-2026,OPTSTK,PE,1640,0.05,
BFO,1157263,475,MPSLOPT,ADANIPORTS26JAN1620PE,29-JAN-2026,OPTSTK,PE,1620,0.05,
BFO,1137931,475,MPSLOPT,ADANIPORTS26JAN1600PE,29-JAN-2026,OPTSTK,PE,1600,0.05,
BFO,1143942,475,MPSLOPT,ADANIPORTS26JAN1580PE,29-JAN-2026,OPTSTK,PE,1580,0.05,
BFO,1150620,475,MPSLOPT,ADANIPORTS26JAN1560PE,29-JAN-2026,OPTSTK,PE,1560,0.05,
BFO,1143164,475,MPSLOPT,ADANIPORTS26JAN1540PE,29-JAN-2026,OPTSTK,PE,1540,0.05,
BFO,1149599,475,MPSLOPT,ADANIPORTS26JAN1520PE,29-JAN-2026,OPTSTK,PE,1520,0.05,
BFO,1142347,475,MPSLOPT,ADANIPORTS26JAN1500PE,29-JAN-2026,OPTSTK,PE,1500,0.05,
BFO,1138797,475,MPSLOPT,ADANIPORTS26JAN1480PE,29-JAN-2026,OPTSTK,PE,1480,0.05,
BFO,1146317,475,MPSLOPT,ADANIPORTS26JAN1460PE,29-JAN-2026,OPTSTK,PE,1460,0.05,
BFO,1137949,475,MPSLOPT,ADANIPORTS26JAN1440PE,29-JAN-2026,OPTSTK,PE,1440,0.05,
BFO,1145302,475,MPSLOPT,ADANIPORTS26JAN1420PE,29-JAN-2026,OPTSTK,PE,1420,0.05,
BFO,1151854,475,MPSLOPT,ADANIPORTS26JAN1400PE,29-JAN-2026,OPTSTK,PE,1400,0.05,
BFO,1143181,475,MPSLOPT,ADANIPORTS26JAN1380PE,29-JAN-2026,OPTSTK,PE,1380,0.05,
BFO,1149630,475,MPSLOPT,ADANIPORTS26JAN1360PE,29-JAN-2026,OPTSTK,PE,1360,0.05,
BFO,1142384,475,MPSLOPT,ADANIPORTS26JAN1340PE,29-JAN-2026,OPTSTK,PE,1340,0.05,
BFO,1148616,475,MPSLOPT,ADANIPORTS26JAN1320PE,29-JAN-2026,OPTSTK,PE,1320,0.05,
BFO,1154513,475,MPSLOPT,ADANIPORTS26JAN1300PE,29-JAN-2026,OPTSTK,PE,1300,0.05,
BFO,1170319,475,MPSLOPT,ADANIPORTS26JAN1680CE,29-JAN-2026,OPTSTK,CE,1680,0.05,
BFO,1158730,475,MPSLOPT,ADANIPORTS26JAN1660CE,29-JAN-2026,OPTSTK,CE,1660,0.05,
